semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2023-12-18,SKU037,1341,251,1124,37.4,0,3,753
2023-12-25,SKU037,1274,64,0,139.3,0,7,192
2024-01-01,SKU037,1223,44,0,194.5,0,1,132
2024-01-08,SKU037,1153,69,0,117.0,0,0,207
2024-01-15,SKU037,1102,51,0,151.2,0,5,153
2024-01-22,SKU037,1058,39,0,189.9,0,4,117
2024-01-29,SKU037,970,84,0,80.8,0,6,252
2024-02-05,SKU037,883,81,0,76.3,0,6,243
2024-02-12,SKU037,749,128,0,41.0,0,2,384
2024-02-19,SKU037,687,60,0,80.1,0,1,180
2024-02-26,SKU037,618,68,0,63.6,0,2,204
2024-03-04,SKU037,535,81,0,46.2,0,0,243
2024-03-11,SKU037,492,43,0,80.1,0,1,129
2024-03-18,SKU037,430,61,0,49.3,0,1,183
2024-03-25,SKU037,379,50,0,53.1,0,2,150
2024-04-01,SKU037,324,53,0,42.8,0,2,159
2024-04-08,SKU037,259,63,0,28.8,0,0,189
2024-04-15,SKU037,176,83,0,14.8,0,0,249
2024-04-22,SKU037,128,48,0,18.7,0,0,144
2024-04-29,SKU037,838,146,856,40.2,0,4,438
2024-05-06,SKU037,714,120,0,41.6,0,2,360
2024-05-13,SKU037,514,198,0,18.2,0,1,594
2024-05-20,SKU037,432,81,0,37.3,0,2,243
2024-05-27,SKU037,353,77,0,32.1,0,2,231
2024-06-03,SKU037,288,63,0,32.0,0,1,189
2024-06-10,SKU037,213,74,0,20.1,0,0,222
2024-06-17,SKU037,535,82,404,45.7,0,2,246
2024-06-24,SKU037,455,78,0,40.8,0,1,234
2024-07-01,SKU037,387,67,0,40.4,0,1,201
2024-07-08,SKU037,333,53,0,44.0,0,1,159
2024-07-15,SKU037,312,20,0,109.2,0,1,60
2024-07-22,SKU037,849,117,655,50.8,0,0,351
2024-07-29,SKU037,805,44,0,128.0,0,2,132
2024-08-05,SKU037,766,37,0,144.9,0,4,111
2024-08-12,SKU037,698,64,0,76.3,0,2,192
2024-08-19,SKU037,664,32,0,145.2,0,0,96
2024-08-26,SKU037,605,59,0,71.8,0,1,177
2024-09-02,SKU037,548,56,0,68.5,0,3,168
2024-09-09,SKU037,492,53,0,65.0,0,2,159
2024-09-16,SKU037,371,119,0,21.8,0,0,357
2024-09-23,SKU037,254,117,0,15.2,0,0,351
2024-09-30,SKU037,184,70,0,18.4,0,1,210
2024-10-07,SKU037,127,56,0,15.9,0,0,168
2024-10-14,SKU037,98,29,0,23.6,0,0,87
2024-10-21,SKU037,269,36,207,52.3,0,0,108
2024-10-28,SKU037,203,66,0,21.5,0,1,198
2024-11-04,SKU037,1094,147,1039,52.1,0,3,441
2024-11-11,SKU037,957,134,0,50.0,0,6,402
2024-11-18,SKU037,842,109,0,54.1,0,2,327
2024-11-25,SKU037,669,171,0,27.4,0,4,513
2024-12-02,SKU037,1798,269,1402,46.8,0,6,807
2024-12-09,SKU037,1601,191,0,58.7,0,7,573
2024-12-16,SKU037,1510,84,0,125.8,0,0,252
2024-12-23,SKU037,1304,206,0,44.3,0,0,618
2024-12-30,SKU037,1296,8,0,365.0,0,3,24
2023-01-02,SKU038,109,31,0,24.6,0,0,93
2023-01-09,SKU038,88,21,0,29.3,0,0,63
2023-01-16,SKU038,66,22,0,21.0,0,0,66
2023-01-23,SKU038,273,62,269,30.8,0,0,186
2023-01-30,SKU038,253,20,0,88.5,0,1,60
2023-02-06,SKU038,212,40,0,37.1,0,0,120
2023-02-13,SKU038,179,33,0,38.0,0,0,99
2023-02-20,SKU038,154,25,0,43.1,0,0,75
2023-02-27,SKU038,105,49,0,15.0,0,0,147
2023-03-06,SKU038,418,46,359,63.6,0,0,138
2023-03-13,SKU038,386,32,0,84.4,0,1,96
2023-03-20,SKU038,327,58,0,39.5,0,1,174
2023-03-27,SKU038,292,34,0,60.1,0,0,102
2023-04-03,SKU038,236,56,0,29.5,0,1,168
2023-04-10,SKU038,212,23,0,64.5,0,0,69
2023-04-17,SKU038,159,53,0,21.0,0,0,159
2023-04-24,SKU038,128,31,0,28.9,0,0,93
2023-05-01,SKU038,464,56,392,58.0,0,0,168
2023-05-08,SKU038,417,47,0,62.1,0,2,141
2023-05-15,SKU038,363,52,0,48.9,0,2,156
2023-05-22,SKU038,286,75,0,26.7,0,1,225
2023-05-29,SKU038,240,45,0,37.3,0,1,135
2023-06-05,SKU038,861,99,721,60.9,0,6,297
2023-06-12,SKU038,785,70,0,78.5,0,6,210
2023-06-19,SKU038,708,71,0,69.8,0,0,213
2023-06-26,SKU038,585,123,0,33.3,0,0,369
2023-07-03,SKU038,554,31,0,125.1,0,4,93
2023-07-10,SKU038,431,119,0,25.4,0,1,357
2023-07-17,SKU038,394,36,0,76.6,0,1,108
2023-07-24,SKU038,273,120,0,15.9,0,0,360
2023-07-31,SKU038,189,84,0,15.7,0,1,252
2023-08-07,SKU038,677,78,567,60.8,0,2,234
2023-08-14,SKU038,612,63,0,68.0,0,1,189
2023-08-21,SKU038,543,68,0,55.9,0,0,204
2023-08-28,SKU038,481,62,0,54.3,0,2,186
2023-09-04,SKU038,408,71,0,40.2,0,1,213
2023-09-11,SKU038,365,42,0,60.8,0,2,126
2023-09-18,SKU038,304,59,0,36.1,0,0,177
2023-09-25,SKU038,222,82,0,18.9,0,1,246
2023-10-02,SKU038,197,24,0,57.4,0,1,72
2023-10-09,SKU038,1003,188,995,37.3,0,2,564
2023-10-16,SKU038,968,33,0,205.3,0,5,99
2023-10-23,SKU038,821,142,0,40.5,0,2,426
2023-10-30,SKU038,664,155,0,30.0,0,0,465
2023-11-06,SKU038,444,220,0,14.1,0,1,660
2023-11-13,SKU038,306,137,0,15.6,0,1,411
2023-11-20,SKU038,1541,310,1546,34.8,0,1,930
2023-11-27,SKU038,1355,185,0,51.3,0,4,555
2023-12-04,SKU038,1147,204,0,39.4,0,5,612
2023-12-11,SKU038,908,234,0,27.2,0,5,702
2023-12-18,SKU038,673,230,0,20.5,0,4,690
2023-12-25,SKU038,501,168,0,20.9,0,0,504
2024-01-01,SKU038,488,13,0,262.6,0,0,39
2024-01-08,SKU038,448,40,0,78.4,0,0,120
2024-01-15,SKU038,374,74,0,35.4,0,0,222
2024-01-22,SKU038,307,67,0,32.1,0,0,201
2024-01-29,SKU038,280,27,0,72.6,0,0,81
2024-02-05,SKU038,241,39,0,43.2,0,1,117
2024-02-12,SKU038,199,41,0,34.0,0,0,123
2024-02-19,SKU038,161,38,0,29.7,0,0,114
2024-02-26,SKU038,148,13,0,79.6,0,1,39
2024-03-04,SKU038,112,35,0,22.4,0,0,105
2024-03-11,SKU038,89,23,0,27.1,0,0,69
2024-03-18,SKU038,261,43,215,42.5,0,1,129
2024-03-25,SKU038,244,16,0,106.7,0,0,48
2024-04-01,SKU038,199,45,0,31.0,0,1,135
2024-04-08,SKU038,163,35,0,32.6,0,0,105
2024-04-15,SKU038,125,38,0,23.0,0,0,114
2024-04-22,SKU038,93,32,0,20.3,0,0,96
2024-04-29,SKU038,400,44,351,63.6,0,0,132
2024-05-06,SKU038,361,39,0,64.8,0,2,117
2024-05-13,SKU038,297,62,0,33.5,0,1,186
2024-05-20,SKU038,200,96,0,14.6,0,0,288
2024-05-27,SKU038,149,51,0,20.4,0,0,153
2024-06-03,SKU038,995,129,975,54.0,0,2,387
2024-06-10,SKU038,948,45,0,147.4,0,3,135
2024-06-17,SKU038,874,71,0,86.2,0,2,213
2024-06-24,SKU038,806,66,0,85.5,0,2,198
2024-07-01,SKU038,683,121,0,39.5,0,0,363
2024-07-08,SKU038,610,73,0,58.5,0,0,219
2024-07-15,SKU038,578,32,0,126.4,0,3,96
2024-07-22,SKU038,524,51,0,71.9,0,1,153
2024-07-29,SKU038,459,64,0,50.2,0,0,192
2024-08-05,SKU038,365,94,0,27.2,0,1,282
2024-08-12,SKU038,322,42,0,53.7,0,2,126
2024-08-19,SKU038,226,94,0,16.8,0,0,282
2024-08-26,SKU038,165,61,0,18.9,0,0,183
2024-09-02,SKU038,583,60,478,68.0,0,0,180
2024-09-09,SKU038,515,68,0,53.0,0,3,204
2024-09-16,SKU038,459,53,0,60.6,0,3,159
2024-09-23,SKU038,402,54,0,52.1,0,2,162
2024-09-30,SKU038,289,111,0,18.2,0,0,333
2024-10-07,SKU038,997,120,828,58.2,0,4,360
2024-10-14,SKU038,879,114,0,54.0,0,2,342
2024-10-21,SKU038,764,113,0,47.3,0,3,339
2024-10-28,SKU038,572,189,0,21.2,0,2,567
2024-11-04,SKU038,465,105,0,31.0,0,3,315
2024-11-11,SKU038,309,153,0,14.1,0,0,459
2024-11-18,SKU038,1041,112,844,65.1,0,6,336
2024-11-25,SKU038,910,125,0,51.0,0,2,375
2024-12-02,SKU038,3702,409,3203,63.4,0,26,1227
2024-12-09,SKU038,3416,260,0,92.0,0,7,780
2024-12-16,SKU038,3226,183,0,123.4,0,18,549
2024-12-23,SKU038,2802,406,0,48.3,0,20,1218
2024-12-30,SKU038,2616,166,0,110.3,0,0,498
2023-01-02,SKU039,129,63,0,14.3,0,0,189
2023-01-09,SKU039,107,22,0,34.0,0,0,66
2023-01-16,SKU039,266,47,206,39.6,0,2,141
2023-01-23,SKU039,234,30,0,54.6,0,1,90
2023-01-30,SKU039,169,64,0,18.5,0,1,192
2023-02-06,SKU039,157,11,0,99.8,0,0,33
2023-02-13,SKU039,131,26,0,35.3,0,0,78
2023-02-20,SKU039,408,45,322,63.5,0,0,135
2023-02-27,SKU039,387,21,0,129.0,0,2,63
2023-03-06,SKU039,325,60,0,37.9,0,0,180
2023-03-13,SKU039,299,26,0,80.5,0,1,78
2023-03-20,SKU039,256,42,0,42.7,0,0,126
2023-03-27,SKU039,229,27,0,59.4,0,0,81
2023-04-03,SKU039,181,48,0,26.4,0,1,144
2023-04-10,SKU039,155,25,0,43.4,0,0,75
2023-04-17,SKU039,112,43,0,18.2,0,0,129
2023-04-24,SKU039,85,27,0,22.0,0,0,81
2023-05-01,SKU039,921,123,959,52.4,0,5,369
2023-05-08,SKU039,886,30,0,206.7,0,1,90
2023-05-15,SKU039,779,106,0,51.4,0,5,318
2023-05-22,SKU039,711,63,0,79.0,0,5,189
2023-05-29,SKU039,621,85,0,51.1,0,0,255
2023-06-05,SKU039,569,52,0,76.6,0,1,156
2023-06-12,SKU039,470,98,0,33.6,0,2,294
2023-06-19,SKU039,427,41,0,72.9,0,0,123
2023-06-26,SKU039,339,88,0,27.0,0,2,264
2023-07-03,SKU039,282,55,0,35.9,0,1,165
2023-07-10,SKU039,1038,110,867,66.1,0,3,330
2023-07-17,SKU039,960,75,0,89.6,0,0,225
2023-07-24,SKU039,905,55,0,115.2,0,1,165
2023-07-31,SKU039,824,80,0,72.1,0,0,240
2023-08-07,SKU039,751,73,0,72.0,0,4,219
2023-08-14,SKU039,679,68,0,69.9,0,2,204
2023-08-21,SKU039,594,83,0,50.1,0,3,249
2023-08-28,SKU039,550,41,0,93.9,0,1,123
2023-09-04,SKU039,513,36,0,99.7,0,0,108
2023-09-11,SKU039,450,63,0,50.0,0,0,189
2023-09-18,SKU039,393,57,0,48.3,0,2,171
2023-09-25,SKU039,308,83,0,26.0,0,1,249
2023-10-02,SKU039,1337,152,1182,61.6,0,0,456
2023-10-09,SKU039,1199,138,0,60.8,0,1,414
2023-10-16,SKU039,1054,144,0,51.2,0,8,432
2023-10-23,SKU039,946,100,0,66.2,0,0,300
2023-10-30,SKU039,2981,360,2395,58.0,0,21,1080
2023-11-06,SKU039,2753,207,0,93.1,0,19,621
2023-11-13,SKU039,2470,264,0,65.5,0,19,792
2023-11-20,SKU039,2277,174,0,91.6,0,11,522
2023-11-27,SKU039,1989,277,0,50.3,0,0,831
2023-12-04,SKU039,1537,452,0,23.8,0,4,1356
2023-12-11,SKU039,1308,225,0,40.7,0,5,675
2023-12-18,SKU039,1036,267,0,27.2,0,5,801
2023-12-25,SKU039,3359,345,2673,68.2,0,9,1035
2024-01-01,SKU039,3328,22,0,365.0,0,1,66
2024-01-08,SKU039,3280,47,0,365.0,0,12,141
2024-01-15,SKU039,3233,35,0,365.0,0,13,105
2024-01-22,SKU039,3188,32,0,365.0,0,1,96
2024-01-29,SKU039,3135,52,0,365.0,0,22,156
2024-02-05,SKU039,3097,16,0,365.0,0,20,48
2024-02-12,SKU039,3042,35,0,365.0,0,13,105
2024-02-19,SKU039,3018,11,0,365.0,0,18,33
2024-02-26,SKU039,2967,33,0,365.0,0,7,99
2024-03-04,SKU039,2938,22,0,365.0,0,7,66
2024-03-11,SKU039,2904,27,0,365.0,0,8,81
2024-03-18,SKU039,2854,42,0,365.0,0,2,126
2024-03-25,SKU039,2807,45,0,365.0,0,21,135
2024-04-01,SKU039,2755,31,0,365.0,0,5,93
2024-04-08,SKU039,2726,24,0,365.0,0,18,72
2024-04-15,SKU039,2651,57,0,325.5,0,5,171
2024-04-22,SKU039,2607,39,0,365.0,0,3,117
2024-04-29,SKU039,2569,35,0,365.0,0,18,105
2024-05-06,SKU039,2484,67,0,259.5,0,6,201
2024-05-13,SKU039,2383,95,0,175.6,0,16,285
2024-05-20,SKU039,2275,92,0,173.1,0,15,276
2024-05-27,SKU039,2172,88,0,172.8,0,16,264
2024-06-03,SKU039,2105,51,0,288.9,0,3,153
2024-06-10,SKU039,1991,111,0,125.6,0,3,333
2024-06-17,SKU039,1923,65,0,207.1,0,11,195
2024-06-24,SKU039,1834,78,0,164.6,0,4,234
2024-07-01,SKU039,1767,63,0,196.3,0,1,189
2024-07-08,SKU039,1701,65,0,183.2,0,5,195
2024-07-15,SKU039,1627,69,0,165.0,0,6,207
2024-07-22,SKU039,1565,56,0,195.6,0,11,168
2024-07-29,SKU039,1491,63,0,165.6,0,3,189
2024-08-05,SKU039,1425,63,0,158.3,0,6,189
2024-08-12,SKU039,1334,85,0,109.8,0,8,255
2024-08-19,SKU039,1230,96,0,89.7,0,6,288
2024-08-26,SKU039,1174,50,0,164.3,0,2,150
2024-09-02,SKU039,1134,38,0,208.9,0,3,114
2024-09-09,SKU039,1111,20,0,365.0,0,6,60
2024-09-16,SKU039,1049,56,0,131.1,0,2,168
2024-09-23,SKU039,1009,38,0,185.8,0,6,114
2024-09-30,SKU039,782,221,0,24.8,0,5,663
2024-10-07,SKU039,625,152,0,28.8,0,4,456
2024-10-14,SKU039,478,143,0,23.4,0,0,429
2024-10-21,SKU039,326,152,0,15.0,0,1,456
2024-10-28,SKU039,842,132,649,44.6,0,3,396
2024-11-04,SKU039,775,64,0,84.8,0,3,192
2024-11-11,SKU039,628,144,0,30.5,0,1,432
2024-11-18,SKU039,453,174,0,18.2,0,0,522
2024-11-25,SKU039,1979,255,1781,54.3,0,1,765
2024-12-02,SKU039,1861,117,0,111.3,0,4,351
2024-12-09,SKU039,1666,191,0,61.1,0,5,573
2024-12-16,SKU039,1443,218,0,46.3,0,6,654
2024-12-23,SKU039,1133,304,0,26.1,0,2,912
2024-12-30,SKU039,1058,73,0,101.4,0,1,219
2023-01-02,SKU040,821,90,663,63.9,0,0,270
2023-01-09,SKU040,762,59,0,90.4,0,3,177
2023-01-16,SKU040,690,69,0,70.0,0,5,207
2023-01-23,SKU040,587,98,0,41.9,0,4,294
2023-01-30,SKU040,401,182,0,15.4,0,0,546
2023-02-06,SKU040,309,92,0,23.5,0,1,276
2023-02-13,SKU040,960,153,805,43.9,0,0,459
2023-02-20,SKU040,880,80,0,77.0,0,6,240
2023-02-27,SKU040,751,123,0,42.7,0,3,369
2023-03-06,SKU040,675,73,0,64.7,0,1,219
2023-03-13,SKU040,589,85,0,48.5,0,0,255
2023-03-20,SKU040,503,86,0,40.9,0,2,258
2023-03-27,SKU040,401,100,0,28.1,0,2,300
2023-04-03,SKU040,291,108,0,18.9,0,1,324
2023-04-10,SKU040,225,65,0,24.2,0,0,195
2023-04-17,SKU040,850,136,761,43.7,0,0,408
2023-04-24,SKU040,747,103,0,50.8,0,4,309
2023-05-01,SKU040,1830,355,1442,36.1,0,1,1065
2023-05-08,SKU040,1509,320,0,33.0,0,6,960
2023-05-15,SKU040,1101,402,0,19.2,0,2,1206
2023-05-22,SKU040,932,167,0,39.1,0,4,501
2023-05-29,SKU040,765,163,0,32.9,0,4,489
2023-06-05,SKU040,690,71,0,68.0,0,5,213
2023-06-12,SKU040,581,104,0,39.1,0,1,312
2023-06-19,SKU040,491,89,0,38.6,0,1,267
2023-06-26,SKU040,368,122,0,21.1,0,1,366
2023-07-03,SKU040,923,145,701,44.6,0,3,435
2023-07-10,SKU040,834,86,0,67.9,0,1,258
2023-07-17,SKU040,677,156,0,30.4,0,3,468
2023-07-24,SKU040,551,123,0,31.4,0,2,369
2023-07-31,SKU040,417,132,0,22.1,0,0,396
2023-08-07,SKU040,318,99,0,22.5,0,1,297
2023-08-14,SKU040,225,92,0,17.1,0,0,276
2023-08-21,SKU040,871,108,754,56.5,0,3,324
2023-08-28,SKU040,699,169,0,29.0,0,1,507
2023-09-04,SKU040,524,174,0,21.1,0,3,522
2023-09-11,SKU040,360,161,0,15.7,0,1,483
2023-09-18,SKU040,886,123,650,50.4,0,1,369
2023-09-25,SKU040,785,100,0,54.9,0,4,300
2023-10-02,SKU040,645,136,0,33.2,0,0,408
2023-10-09,SKU040,534,111,0,33.7,0,1,333
2023-10-16,SKU040,429,104,0,28.9,0,1,312
2023-10-23,SKU040,324,104,0,21.8,0,2,312
2023-10-30,SKU040,1511,273,1462,38.7,0,6,819
2023-11-06,SKU040,1354,151,0,62.8,0,5,453
2023-11-13,SKU040,1153,196,0,41.2,0,8,588
2023-11-20,SKU040,841,304,0,19.4,0,0,912
2023-11-27,SKU040,587,254,0,16.2,0,3,762
2023-12-04,SKU040,1968,295,1679,46.7,0,5,885
2023-12-11,SKU040,1654,309,0,37.5,0,11,927
2023-12-18,SKU040,1338,305,0,30.7,0,9,915
2023-12-25,SKU040,951,378,0,17.6,0,6,1134
2024-01-01,SKU040,864,81,0,74.7,0,0,243
2024-01-08,SKU040,773,91,0,59.5,0,4,273
2024-01-15,SKU040,697,72,0,67.8,0,3,216
2024-01-22,SKU040,606,88,0,48.2,0,4,264
2024-01-29,SKU040,436,166,0,18.4,0,0,498
2024-02-05,SKU040,312,124,0,17.6,0,0,372
2024-02-12,SKU040,1655,220,1563,52.7,0,1,660
2024-02-19,SKU040,1369,285,0,33.6,0,2,855
2024-02-26,SKU040,1138,229,0,34.8,0,6,687
2024-03-04,SKU040,1071,61,0,122.9,0,5,183
2024-03-11,SKU040,978,88,0,77.8,0,3,264
2024-03-18,SKU040,892,83,0,75.2,0,2,249
2024-03-25,SKU040,848,42,0,141.3,0,1,126
2024-04-01,SKU040,746,101,0,51.7,0,4,303
2024-04-08,SKU040,587,155,0,26.5,0,2,465
2024-04-15,SKU040,469,116,0,28.3,0,1,348
2024-04-22,SKU040,346,122,0,19.9,0,0,366
2024-04-29,SKU040,3498,491,3643,49.9,0,5,1473
2024-05-06,SKU040,3159,334,0,66.2,0,17,1002
2024-05-13,SKU040,2946,196,0,105.2,0,4,588
2024-05-20,SKU040,2661,281,0,66.3,0,20,843
2024-05-27,SKU040,2533,108,0,164.2,0,5,324
2024-06-03,SKU040,2396,132,0,127.1,0,13,396
2024-06-10,SKU040,2276,107,0,148.9,0,9,321
2024-06-17,SKU040,2230,37,0,365.0,0,4,111
2024-06-24,SKU040,2096,130,0,112.9,0,7,390
2024-07-01,SKU040,2001,88,0,159.2,0,12,264
2024-07-08,SKU040,1863,126,0,103.5,0,6,378
2024-07-15,SKU040,1740,117,0,104.1,0,9,351
2024-07-22,SKU040,1627,104,0,109.5,0,12,312
2024-07-29,SKU040,1519,96,0,110.8,0,9,288
2024-08-05,SKU040,1442,68,0,148.4,0,4,204
2024-08-12,SKU040,1377,61,0,158.0,0,4,183
2024-08-19,SKU040,1299,74,0,122.9,0,4,222
2024-08-26,SKU040,1266,29,0,305.5,0,5,87
2024-09-02,SKU040,1135,126,0,63.1,0,8,378
2024-09-09,SKU040,1027,100,0,71.9,0,2,300
2024-09-16,SKU040,899,126,0,49.9,0,5,378
2024-09-23,SKU040,850,44,0,135.2,0,6,132
2024-09-30,SKU040,666,178,0,26.2,0,3,534
2024-10-07,SKU040,587,76,0,54.1,0,3,228
2024-10-14,SKU040,491,93,0,37.0,0,3,279
2024-10-21,SKU040,412,76,0,37.9,0,0,228
2024-10-28,SKU040,1753,193,1534,63.6,0,1,579
2024-11-04,SKU040,1626,126,0,90.3,0,0,378
2024-11-11,SKU040,1395,231,0,42.3,0,10,693
2024-11-18,SKU040,1230,155,0,55.5,0,6,465
2024-11-25,SKU040,986,238,0,29.0,0,4,714
2024-12-02,SKU040,658,324,0,14.2,0,3,972
2024-12-09,SKU040,2435,332,2112,51.3,0,16,996
2024-12-16,SKU040,2161,258,0,58.6,0,16,774
2024-12-23,SKU040,1895,250,0,53.1,0,12,750
2024-12-30,SKU040,1873,10,0,365.0,0,1,30
2023-01-02,SKU041,789,125,703,44.2,0,0,375
2023-01-09,SKU041,637,152,0,29.3,0,2,456
2023-01-16,SKU041,552,83,0,46.6,0,1,249
2023-01-23,SKU041,460,91,0,35.4,0,0,273
2023-01-30,SKU041,384,76,0,35.4,0,2,228
2023-02-06,SKU041,313,69,0,31.8,0,1,207
2023-02-13,SKU041,230,82,0,19.6,0,1,246
2023-02-20,SKU041,181,48,0,26.4,0,0,144
2023-02-27,SKU041,122,59,0,14.5,0,0,177
2023-03-06,SKU041,882,204,964,30.3,0,0,612
2023-03-13,SKU041,780,102,0,53.5,0,0,306
2023-03-20,SKU041,571,209,0,19.1,0,2,627
2023-03-27,SKU041,389,180,0,15.1,0,0,540
2023-04-03,SKU041,1450,156,1217,65.1,0,8,468
2023-04-10,SKU041,1299,143,0,63.6,0,2,429
2023-04-17,SKU041,1160,137,0,59.3,0,7,411
2023-04-24,SKU041,1038,115,0,63.2,0,6,345
2023-05-01,SKU041,845,187,0,31.6,0,2,561
2023-05-08,SKU041,569,274,0,14.5,0,3,822
2023-05-15,SKU041,473,93,0,35.6,0,3,279
2023-05-22,SKU041,343,127,0,18.9,0,0,381
2023-05-29,SKU041,287,56,0,35.9,0,0,168
2023-06-05,SKU041,196,91,0,15.1,0,0,273
2023-06-12,SKU041,1052,127,983,58.0,0,1,381
2023-06-19,SKU041,893,158,0,39.6,0,2,474
2023-06-26,SKU041,725,166,0,30.6,0,2,498
2023-07-03,SKU041,597,126,0,33.2,0,0,378
2023-07-10,SKU041,485,112,0,30.3,0,3,336
2023-07-17,SKU041,371,111,0,23.4,0,0,333
2023-07-24,SKU041,258,113,0,16.0,0,0,339
2023-07-31,SKU041,1063,165,970,45.1,0,6,495
2023-08-07,SKU041,1041,16,0,365.0,0,5,48
2023-08-14,SKU041,900,136,0,46.3,0,4,408
2023-08-21,SKU041,765,131,0,40.9,0,2,393
2023-08-28,SKU041,594,169,0,24.6,0,2,507
2023-09-04,SKU041,452,140,0,22.6,0,1,420
2023-09-11,SKU041,1111,201,861,38.7,0,2,603
2023-09-18,SKU041,938,171,0,38.4,0,4,513
2023-09-25,SKU041,822,112,0,51.4,0,4,336
2023-10-02,SKU041,649,169,0,26.9,0,3,507
2023-10-09,SKU041,509,137,0,26.0,0,0,411
2023-10-16,SKU041,433,76,0,39.9,0,2,228
2023-10-23,SKU041,310,121,0,17.9,0,1,363
2023-10-30,SKU041,1038,209,938,34.8,0,8,627
2023-11-06,SKU041,901,129,0,48.9,0,6,387
2023-11-13,SKU041,738,157,0,32.9,0,0,471
2023-11-20,SKU041,567,171,0,23.2,0,0,513
2023-11-27,SKU041,2186,254,1873,60.2,0,4,762
2023-12-04,SKU041,2054,128,0,112.3,0,11,384
2023-12-11,SKU041,1879,164,0,80.2,0,5,492
2023-12-18,SKU041,1547,327,0,33.1,0,11,981
2023-12-25,SKU041,1334,202,0,46.2,0,5,606
2024-01-01,SKU041,1241,88,0,98.7,0,3,264
2024-01-08,SKU041,1131,107,0,74.0,0,0,321
2024-01-15,SKU041,1001,130,0,53.9,0,4,390
2024-01-22,SKU041,891,106,0,58.8,0,2,318
2024-01-29,SKU041,769,120,0,44.9,0,6,360
2024-02-05,SKU041,656,107,0,42.9,0,2,321
2024-02-12,SKU041,550,104,0,37.0,0,0,312
2024-02-19,SKU041,459,91,0,35.3,0,0,273
2024-02-26,SKU041,1560,168,1269,65.0,0,6,504
2024-03-04,SKU041,1345,209,0,45.0,0,5,627
2024-03-11,SKU041,1221,119,0,71.8,0,7,357
2024-03-18,SKU041,1110,104,0,74.7,0,3,312
2024-03-25,SKU041,977,130,0,52.6,0,7,390
2024-04-01,SKU041,876,94,0,65.2,0,1,282
2024-04-08,SKU041,833,42,0,138.8,0,2,126
2024-04-15,SKU041,755,76,0,69.5,0,0,228
2024-04-22,SKU041,605,150,0,28.2,0,4,450
2024-04-29,SKU041,454,147,0,21.6,0,1,441
2024-05-06,SKU041,1332,179,1058,52.1,0,0,537
2024-05-13,SKU041,1169,163,0,50.2,0,4,489
2024-05-20,SKU041,968,197,0,34.4,0,5,591
2024-05-27,SKU041,863,100,0,60.4,0,3,300
2024-06-03,SKU041,727,133,0,38.3,0,0,399
2024-06-10,SKU041,563,164,0,24.0,0,2,492
2024-06-17,SKU041,439,122,0,25.2,0,0,366
2024-06-24,SKU041,1225,211,997,40.6,0,3,633
2024-07-01,SKU041,977,245,0,27.9,0,7,735
2024-07-08,SKU041,868,102,0,59.6,0,4,306
2024-07-15,SKU041,743,121,0,43.0,0,4,363
2024-07-22,SKU041,521,218,0,16.7,0,2,654
2024-07-29,SKU041,428,91,0,32.9,0,0,273
2024-08-05,SKU041,951,170,693,39.2,0,6,510
2024-08-12,SKU041,807,138,0,40.9,0,3,414
2024-08-19,SKU041,674,130,0,36.3,0,4,390
2024-08-26,SKU041,471,199,0,16.6,0,0,597
2024-09-02,SKU041,324,147,0,15.4,0,0,441
2024-09-09,SKU041,238,86,0,19.4,0,0,258
2024-09-16,SKU041,1097,132,991,58.2,0,4,396
2024-09-23,SKU041,977,116,0,59.0,0,7,348
2024-09-30,SKU041,851,119,0,50.1,0,1,357
2024-10-07,SKU041,697,153,0,31.9,0,0,459
2024-10-14,SKU041,541,156,0,24.3,0,2,468
2024-10-21,SKU041,366,173,0,14.8,0,2,519
2024-10-28,SKU041,251,113,0,15.5,0,0,339
2024-11-04,SKU041,738,111,598,46.5,0,0,333
2024-11-11,SKU041,520,218,0,16.7,0,3,654
2024-11-18,SKU041,1309,204,996,44.9,0,2,612
2024-11-25,SKU041,1159,148,0,54.8,0,2,444
2024-12-02,SKU041,945,212,0,31.2,0,1,636
2024-12-09,SKU041,724,220,0,23.0,0,4,660
2024-12-16,SKU041,642,78,0,57.6,0,2,234
2024-12-23,SKU041,557,83,0,47.0,0,2,249
2024-12-30,SKU041,545,10,0,365.0,0,2,30
2023-01-02,SKU042,961,102,807,65.9,0,2,306
2023-01-09,SKU042,911,48,0,132.8,0,2,144
2023-01-16,SKU042,858,51,0,117.7,0,3,153
2023-01-23,SKU042,823,32,0,180.0,0,5,96
2023-01-30,SKU042,734,84,0,61.2,0,2,252
2023-02-06,SKU042,691,41,0,118.0,0,0,123
2023-02-13,SKU042,631,60,0,73.6,0,4,180
2023-02-20,SKU042,566,61,0,64.9,0,0,183
2023-02-27,SKU042,528,38,0,97.2,0,2,114
2023-03-06,SKU042,423,103,0,28.7,0,0,309
2023-03-13,SKU042,301,122,0,17.3,0,1,366
2023-03-20,SKU042,1052,117,869,62.9,0,5,351
2023-03-27,SKU042,984,63,0,109.3,0,2,189
2023-04-03,SKU042,880,102,0,60.4,0,2,306
2023-04-10,SKU042,784,94,0,58.4,0,2,282
2023-04-17,SKU042,683,99,0,48.3,0,1,297
